DATETIME,HGM
2015-06-16,56.0
2015-06-17,85.0
2015-06-18,93.0
2015-06-19,76.0
2015-06-20,52.0
2015-06-21,62.0
2015-06-22,110.0
2015-06-23,95.0
2015-06-24,123.0
2015-06-25,102.0
2015-06-26,88.0
2015-06-27,139.0
2015-06-28,56.0
2015-06-29,94.0
2015-06-30,69.0
2015-07-01,65.0
2015-07-02,81.0
2015-07-03,107.0
2015-07-04,68.0
2015-07-05,50.0
2015-07-06,83.0
2015-07-07,92.0
2015-07-08,110.0
2015-07-09,76.0
2015-07-10,64.0
2015-07-11,60.0
2015-07-12,42.0
2015-07-13,84.0
2015-07-14,96.0
2015-07-15,66.0
2015-07-16,90.0
2015-07-17,78.0
2015-07-18,86.0
2015-07-19,45.0
2015-07-20,63.0
2015-07-21,71.0
2015-07-22,64.0
2015-07-23,88.0
2015-07-24,84.0
2015-07-25,67.0
2015-07-26,54.0
2015-07-27,61.0
2015-07-28,60.0
2015-07-29,93.0
2015-07-30,78.0
2015-07-31,83.0
2015-08-01,72.0
2015-08-02,64.0
2015-08-03,88.0
2015-08-04,98.0
2015-08-05,142.0
2015-08-06,69.0
2015-08-07,60.0
2015-08-08,98.0
2015-08-09,40.0
2015-08-10,63.0
2015-08-11,54.0
2015-08-12,45.0
2015-08-13,49.0
2015-08-14,74.0
2015-08-15,54.0
2015-08-16,65.0
2015-08-17,46.0
2015-08-18,65.0
2015-08-19,64.0
2015-08-20,114.0
2015-08-21,105.0
2015-08-22,96.0
2015-08-23,50.0
2015-08-24,72.0
2015-08-25,32.0
2015-08-26,35.0
2015-08-27,41.0
2015-08-28,46.0
2015-08-29,46.0
2015-08-30,47.0
2015-08-31,65.0
2015-09-01,71.0
2015-09-02,82.0
