,DATETIME,FECHA,HORA,MGH,AÑO,MES
131842,2015-01-15 11:00:00,2015-01-15 00:00:00,11,62.0,2015,1
131843,2015-01-15 12:00:00,2015-01-15 00:00:00,12,54.0,2015,1
131844,2015-01-15 13:00:00,2015-01-15 00:00:00,13,65.0,2015,1
131845,2015-01-15 14:00:00,2015-01-15 00:00:00,14,67.0,2015,1
131846,2015-01-15 15:00:00,2015-01-15 00:00:00,15,74.0,2015,1
131847,2015-01-15 16:00:00,2015-01-15 00:00:00,16,75.0,2015,1
131848,2015-01-15 17:00:00,2015-01-15 00:00:00,17,67.0,2015,1
131849,2015-01-15 18:00:00,2015-01-15 00:00:00,18,91.0,2015,1
131850,2015-01-15 19:00:00,2015-01-15 00:00:00,19,115.0,2015,1
131851,2015-01-15 20:00:00,2015-01-15 00:00:00,20,81.0,2015,1
131852,2015-01-15 21:00:00,2015-01-15 00:00:00,21,69.0,2015,1
131853,2015-01-15 22:00:00,2015-01-15 00:00:00,22,64.0,2015,1
131854,2015-01-15 23:00:00,2015-01-15 00:00:00,23,53.0,2015,1
131855,2015-01-15 00:00:00,2015-01-15 00:00:00,0,43.0,2015,1
131856,2015-01-16 01:00:00,2015-01-16 00:00:00,1,34.0,2015,1
131857,2015-01-16 02:00:00,2015-01-16 00:00:00,2,26.0,2015,1
131858,2015-01-16 03:00:00,2015-01-16 00:00:00,3,24.0,2015,1
131859,2015-01-16 04:00:00,2015-01-16 00:00:00,4,29.665182648401828,2015,1
131860,2015-01-16 05:00:00,2015-01-16 00:00:00,5,29.665182648401828,2015,1
131861,2015-01-16 06:00:00,2015-01-16 00:00:00,6,29.665182648401828,2015,1
131862,2015-01-16 07:00:00,2015-01-16 00:00:00,7,43.0,2015,1
131863,2015-01-16 08:00:00,2015-01-16 00:00:00,8,70.0,2015,1
131864,2015-01-16 09:00:00,2015-01-16 00:00:00,9,53.0,2015,1
131865,2015-01-16 10:00:00,2015-01-16 00:00:00,10,67.0,2015,1
131866,2015-01-16 11:00:00,2015-01-16 00:00:00,11,69.0,2015,1
131867,2015-01-16 12:00:00,2015-01-16 00:00:00,12,63.0,2015,1
131868,2015-01-16 13:00:00,2015-01-16 00:00:00,13,59.0,2015,1
131869,2015-01-16 14:00:00,2015-01-16 00:00:00,14,61.0,2015,1
131870,2015-01-16 15:00:00,2015-01-16 00:00:00,15,67.0,2015,1
131871,2015-01-16 16:00:00,2015-01-16 00:00:00,16,61.0,2015,1
131872,2015-01-16 17:00:00,2015-01-16 00:00:00,17,44.0,2015,1
131873,2015-01-16 18:00:00,2015-01-16 00:00:00,18,55.0,2015,1
131874,2015-01-16 19:00:00,2015-01-16 00:00:00,19,62.0,2015,1
131875,2015-01-16 20:00:00,2015-01-16 00:00:00,20,62.0,2015,1
131876,2015-01-16 21:00:00,2015-01-16 00:00:00,21,64.0,2015,1
131877,2015-01-16 22:00:00,2015-01-16 00:00:00,22,62.0,2015,1
131878,2015-01-16 23:00:00,2015-01-16 00:00:00,23,57.0,2015,1
131879,2015-01-16 00:00:00,2015-01-16 00:00:00,0,48.0,2015,1
131880,2015-01-17 01:00:00,2015-01-17 00:00:00,1,40.0,2015,1
131881,2015-01-17 02:00:00,2015-01-17 00:00:00,2,35.0,2015,1
131882,2015-01-17 03:00:00,2015-01-17 00:00:00,3,39.0,2015,1
131883,2015-01-17 04:00:00,2015-01-17 00:00:00,4,40.0,2015,1
131884,2015-01-17 05:00:00,2015-01-17 00:00:00,5,40.0,2015,1
131885,2015-01-17 06:00:00,2015-01-17 00:00:00,6,47.0,2015,1
131886,2015-01-17 07:00:00,2015-01-17 00:00:00,7,65.0,2015,1
131887,2015-01-17 08:00:00,2015-01-17 00:00:00,8,62.0,2015,1
131888,2015-01-17 09:00:00,2015-01-17 00:00:00,9,71.0,2015,1
131889,2015-01-17 10:00:00,2015-01-17 00:00:00,10,83.0,2015,1
131890,2015-01-17 11:00:00,2015-01-17 00:00:00,11,73.0,2015,1
131891,2015-01-17 12:00:00,2015-01-17 00:00:00,12,76.0,2015,1
131892,2015-01-17 13:00:00,2015-01-17 00:00:00,13,54.0,2015,1
131893,2015-01-17 14:00:00,2015-01-17 00:00:00,14,48.0,2015,1
131894,2015-01-17 15:00:00,2015-01-17 00:00:00,15,56.0,2015,1
131895,2015-01-17 16:00:00,2015-01-17 00:00:00,16,65.0,2015,1
131896,2015-01-17 17:00:00,2015-01-17 00:00:00,17,65.0,2015,1
131897,2015-01-17 18:00:00,2015-01-17 00:00:00,18,69.0,2015,1
131898,2015-01-17 19:00:00,2015-01-17 00:00:00,19,73.0,2015,1
131899,2015-01-17 20:00:00,2015-01-17 00:00:00,20,76.0,2015,1
131900,2015-01-17 21:00:00,2015-01-17 00:00:00,21,89.0,2015,1
131901,2015-01-17 22:00:00,2015-01-17 00:00:00,22,104.0,2015,1
131902,2015-01-17 23:00:00,2015-01-17 00:00:00,23,89.0,2015,1
131903,2015-01-17 00:00:00,2015-01-17 00:00:00,0,64.0,2015,1
131904,2015-01-18 01:00:00,2015-01-18 00:00:00,1,55.0,2015,1
131905,2015-01-18 02:00:00,2015-01-18 00:00:00,2,44.0,2015,1
131906,2015-01-18 03:00:00,2015-01-18 00:00:00,3,37.0,2015,1
131907,2015-01-18 04:00:00,2015-01-18 00:00:00,4,41.0,2015,1
131908,2015-01-18 05:00:00,2015-01-18 00:00:00,5,45.0,2015,1
131909,2015-01-18 06:00:00,2015-01-18 00:00:00,6,43.0,2015,1
131910,2015-01-18 07:00:00,2015-01-18 00:00:00,7,38.0,2015,1
131911,2015-01-18 08:00:00,2015-01-18 00:00:00,8,40.0,2015,1
131912,2015-01-18 09:00:00,2015-01-18 00:00:00,9,38.0,2015,1
131913,2015-01-18 10:00:00,2015-01-18 00:00:00,10,41.0,2015,1
131914,2015-01-18 11:00:00,2015-01-18 00:00:00,11,45.0,2015,1
131915,2015-01-18 12:00:00,2015-01-18 00:00:00,12,44.0,2015,1
131916,2015-01-18 13:00:00,2015-01-18 00:00:00,13,43.0,2015,1
131917,2015-01-18 14:00:00,2015-01-18 00:00:00,14,51.0,2015,1
131918,2015-01-18 15:00:00,2015-01-18 00:00:00,15,52.0,2015,1
131919,2015-01-18 16:00:00,2015-01-18 00:00:00,16,47.0,2015,1
131920,2015-01-18 17:00:00,2015-01-18 00:00:00,17,50.0,2015,1
131921,2015-01-18 18:00:00,2015-01-18 00:00:00,18,55.0,2015,1
131922,2015-01-18 19:00:00,2015-01-18 00:00:00,19,51.0,2015,1
131923,2015-01-18 20:00:00,2015-01-18 00:00:00,20,49.0,2015,1
131924,2015-01-18 21:00:00,2015-01-18 00:00:00,21,41.0,2015,1
131925,2015-01-18 22:00:00,2015-01-18 00:00:00,22,34.0,2015,1
131926,2015-01-18 23:00:00,2015-01-18 00:00:00,23,39.0,2015,1
131927,2015-01-18 00:00:00,2015-01-18 00:00:00,0,42.0,2015,1
131928,2015-01-19 01:00:00,2015-01-19 00:00:00,1,50.0,2015,1
131929,2015-01-19 02:00:00,2015-01-19 00:00:00,2,45.0,2015,1
131930,2015-01-19 03:00:00,2015-01-19 00:00:00,3,49.0,2015,1
131931,2015-01-19 04:00:00,2015-01-19 00:00:00,4,56.0,2015,1
131932,2015-01-19 05:00:00,2015-01-19 00:00:00,5,51.0,2015,1
131933,2015-01-19 06:00:00,2015-01-19 00:00:00,6,52.0,2015,1
131934,2015-01-19 07:00:00,2015-01-19 00:00:00,7,62.0,2015,1
131935,2015-01-19 08:00:00,2015-01-19 00:00:00,8,64.0,2015,1
131936,2015-01-19 09:00:00,2015-01-19 00:00:00,9,67.0,2015,1
131937,2015-01-19 10:00:00,2015-01-19 00:00:00,10,73.0,2015,1
131938,2015-01-19 11:00:00,2015-01-19 00:00:00,11,81.0,2015,1
131939,2015-01-19 12:00:00,2015-01-19 00:00:00,12,86.0,2015,1
131940,2015-01-19 13:00:00,2015-01-19 00:00:00,13,68.0,2015,1
131941,2015-01-19 14:00:00,2015-01-19 00:00:00,14,67.0,2015,1
131942,2015-01-19 15:00:00,2015-01-19 00:00:00,15,60.0,2015,1
131943,2015-01-19 16:00:00,2015-01-19 00:00:00,16,66.0,2015,1
131944,2015-01-19 17:00:00,2015-01-19 00:00:00,17,65.0,2015,1
131945,2015-01-19 18:00:00,2015-01-19 00:00:00,18,66.0,2015,1
131946,2015-01-19 19:00:00,2015-01-19 00:00:00,19,77.0,2015,1
131947,2015-01-19 20:00:00,2015-01-19 00:00:00,20,71.0,2015,1
131948,2015-01-19 21:00:00,2015-01-19 00:00:00,21,68.0,2015,1
131949,2015-01-19 22:00:00,2015-01-19 00:00:00,22,64.0,2015,1
131950,2015-01-19 23:00:00,2015-01-19 00:00:00,23,58.0,2015,1
131951,2015-01-19 00:00:00,2015-01-19 00:00:00,0,62.0,2015,1
131952,2015-01-20 01:00:00,2015-01-20 00:00:00,1,60.0,2015,1
131953,2015-01-20 02:00:00,2015-01-20 00:00:00,2,53.0,2015,1
131954,2015-01-20 03:00:00,2015-01-20 00:00:00,3,59.0,2015,1
131955,2015-01-20 04:00:00,2015-01-20 00:00:00,4,46.0,2015,1
131956,2015-01-20 05:00:00,2015-01-20 00:00:00,5,36.0,2015,1
131957,2015-01-20 06:00:00,2015-01-20 00:00:00,6,46.0,2015,1
131958,2015-01-20 07:00:00,2015-01-20 00:00:00,7,66.0,2015,1
131959,2015-01-20 08:00:00,2015-01-20 00:00:00,8,71.0,2015,1
131960,2015-01-20 09:00:00,2015-01-20 00:00:00,9,80.0,2015,1
131961,2015-01-20 10:00:00,2015-01-20 00:00:00,10,93.0,2015,1
131962,2015-01-20 11:00:00,2015-01-20 00:00:00,11,113.0,2015,1
131963,2015-01-20 12:00:00,2015-01-20 00:00:00,12,93.0,2015,1
131964,2015-01-20 13:00:00,2015-01-20 00:00:00,13,78.0,2015,1
131965,2015-01-20 14:00:00,2015-01-20 00:00:00,14,73.0,2015,1
131966,2015-01-20 15:00:00,2015-01-20 00:00:00,15,74.0,2015,1
131967,2015-01-20 16:00:00,2015-01-20 00:00:00,16,72.0,2015,1
131968,2015-01-20 17:00:00,2015-01-20 00:00:00,17,76.0,2015,1
131969,2015-01-20 18:00:00,2015-01-20 00:00:00,18,86.0,2015,1
131970,2015-01-20 19:00:00,2015-01-20 00:00:00,19,88.0,2015,1
131971,2015-01-20 20:00:00,2015-01-20 00:00:00,20,98.0,2015,1
131972,2015-01-20 21:00:00,2015-01-20 00:00:00,21,63.0,2015,1
131973,2015-01-20 22:00:00,2015-01-20 00:00:00,22,47.0,2015,1
131974,2015-01-20 23:00:00,2015-01-20 00:00:00,23,56.0,2015,1
131975,2015-01-20 00:00:00,2015-01-20 00:00:00,0,47.0,2015,1
131976,2015-01-21 01:00:00,2015-01-21 00:00:00,1,46.0,2015,1
131977,2015-01-21 02:00:00,2015-01-21 00:00:00,2,50.0,2015,1
131978,2015-01-21 03:00:00,2015-01-21 00:00:00,3,48.0,2015,1
131979,2015-01-21 04:00:00,2015-01-21 00:00:00,4,63.0,2015,1
131980,2015-01-21 05:00:00,2015-01-21 00:00:00,5,64.0,2015,1
131981,2015-01-21 06:00:00,2015-01-21 00:00:00,6,58.0,2015,1
131982,2015-01-21 07:00:00,2015-01-21 00:00:00,7,72.0,2015,1
131983,2015-01-21 08:00:00,2015-01-21 00:00:00,8,79.0,2015,1
131984,2015-01-21 09:00:00,2015-01-21 00:00:00,9,75.0,2015,1
131985,2015-01-21 10:00:00,2015-01-21 00:00:00,10,78.0,2015,1
131986,2015-01-21 11:00:00,2015-01-21 00:00:00,11,84.0,2015,1
131987,2015-01-21 12:00:00,2015-01-21 00:00:00,12,59.0,2015,1
131988,2015-01-21 13:00:00,2015-01-21 00:00:00,13,47.0,2015,1
131989,2015-01-21 14:00:00,2015-01-21 00:00:00,14,48.0,2015,1
131990,2015-01-21 15:00:00,2015-01-21 00:00:00,15,46.0,2015,1
131991,2015-01-21 16:00:00,2015-01-21 00:00:00,16,39.0,2015,1
131992,2015-01-21 17:00:00,2015-01-21 00:00:00,17,47.0,2015,1
131993,2015-01-21 18:00:00,2015-01-21 00:00:00,18,43.0,2015,1
131994,2015-01-21 19:00:00,2015-01-21 00:00:00,19,37.0,2015,1
131995,2015-01-21 20:00:00,2015-01-21 00:00:00,20,37.0,2015,1
131996,2015-01-21 21:00:00,2015-01-21 00:00:00,21,42.0,2015,1
131997,2015-01-21 22:00:00,2015-01-21 00:00:00,22,32.0,2015,1
131998,2015-01-21 23:00:00,2015-01-21 00:00:00,23,28.0,2015,1
131999,2015-01-21 00:00:00,2015-01-21 00:00:00,0,28.0,2015,1
132000,2015-01-22 01:00:00,2015-01-22 00:00:00,1,32.0,2015,1
132001,2015-01-22 02:00:00,2015-01-22 00:00:00,2,28.0,2015,1
132002,2015-01-22 03:00:00,2015-01-22 00:00:00,3,21.0,2015,1
132003,2015-01-22 04:00:00,2015-01-22 00:00:00,4,28.0,2015,1
132004,2015-01-22 05:00:00,2015-01-22 00:00:00,5,34.0,2015,1
132005,2015-01-22 06:00:00,2015-01-22 00:00:00,6,44.0,2015,1
132006,2015-01-22 07:00:00,2015-01-22 00:00:00,7,54.0,2015,1
132007,2015-01-22 08:00:00,2015-01-22 00:00:00,8,70.0,2015,1
132008,2015-01-22 09:00:00,2015-01-22 00:00:00,9,69.0,2015,1
132009,2015-01-22 10:00:00,2015-01-22 00:00:00,10,76.0,2015,1
132010,2015-01-22 11:00:00,2015-01-22 00:00:00,11,40.0,2015,1
132011,2015-01-22 12:00:00,2015-01-22 00:00:00,12,30.0,2015,1
132012,2015-01-22 13:00:00,2015-01-22 00:00:00,13,27.0,2015,1
132013,2015-01-22 14:00:00,2015-01-22 00:00:00,14,27.0,2015,1
132014,2015-01-22 15:00:00,2015-01-22 00:00:00,15,33.0,2015,1
132015,2015-01-22 16:00:00,2015-01-22 00:00:00,16,33.0,2015,1
132016,2015-01-22 17:00:00,2015-01-22 00:00:00,17,28.0,2015,1
132017,2015-01-22 18:00:00,2015-01-22 00:00:00,18,27.0,2015,1
132018,2015-01-22 19:00:00,2015-01-22 00:00:00,19,25.0,2015,1
132019,2015-01-22 20:00:00,2015-01-22 00:00:00,20,24.0,2015,1
132020,2015-01-22 21:00:00,2015-01-22 00:00:00,21,29.0,2015,1
132021,2015-01-22 22:00:00,2015-01-22 00:00:00,22,28.0,2015,1
132022,2015-01-22 23:00:00,2015-01-22 00:00:00,23,27.0,2015,1
132023,2015-01-22 00:00:00,2015-01-22 00:00:00,0,22.0,2015,1
132024,2015-01-23 01:00:00,2015-01-23 00:00:00,1,20.0,2015,1
132025,2015-01-23 02:00:00,2015-01-23 00:00:00,2,21.0,2015,1
132026,2015-01-23 03:00:00,2015-01-23 00:00:00,3,22.0,2015,1
132027,2015-01-23 04:00:00,2015-01-23 00:00:00,4,19.0,2015,1
132028,2015-01-23 05:00:00,2015-01-23 00:00:00,5,25.0,2015,1
132029,2015-01-23 06:00:00,2015-01-23 00:00:00,6,24.0,2015,1
132030,2015-01-23 07:00:00,2015-01-23 00:00:00,7,43.0,2015,1
132031,2015-01-23 08:00:00,2015-01-23 00:00:00,8,44.0,2015,1
132032,2015-01-23 09:00:00,2015-01-23 00:00:00,9,51.0,2015,1
132033,2015-01-23 10:00:00,2015-01-23 00:00:00,10,48.0,2015,1
132034,2015-01-23 11:00:00,2015-01-23 00:00:00,11,41.0,2015,1
132035,2015-01-23 12:00:00,2015-01-23 00:00:00,12,47.0,2015,1
132036,2015-01-23 13:00:00,2015-01-23 00:00:00,13,35.0,2015,1
132037,2015-01-23 14:00:00,2015-01-23 00:00:00,14,36.0,2015,1
132038,2015-01-23 15:00:00,2015-01-23 00:00:00,15,29.0,2015,1
132039,2015-01-23 16:00:00,2015-01-23 00:00:00,16,40.0,2015,1
132040,2015-01-23 17:00:00,2015-01-23 00:00:00,17,33.0,2015,1
132041,2015-01-23 18:00:00,2015-01-23 00:00:00,18,29.0,2015,1
132042,2015-01-23 19:00:00,2015-01-23 00:00:00,19,21.0,2015,1
132043,2015-01-23 20:00:00,2015-01-23 00:00:00,20,21.0,2015,1
132044,2015-01-23 21:00:00,2015-01-23 00:00:00,21,23.0,2015,1
132045,2015-01-23 22:00:00,2015-01-23 00:00:00,22,23.0,2015,1
132046,2015-01-23 23:00:00,2015-01-23 00:00:00,23,20.0,2015,1
132047,2015-01-23 00:00:00,2015-01-23 00:00:00,0,21.0,2015,1
132048,2015-01-24 01:00:00,2015-01-24 00:00:00,1,26.0,2015,1
132049,2015-01-24 02:00:00,2015-01-24 00:00:00,2,26.0,2015,1
132050,2015-01-24 03:00:00,2015-01-24 00:00:00,3,31.0,2015,1
132051,2015-01-24 04:00:00,2015-01-24 00:00:00,4,22.0,2015,1
132052,2015-01-24 05:00:00,2015-01-24 00:00:00,5,21.0,2015,1
132053,2015-01-24 06:00:00,2015-01-24 00:00:00,6,22.0,2015,1
132054,2015-01-24 07:00:00,2015-01-24 00:00:00,7,32.0,2015,1
132055,2015-01-24 08:00:00,2015-01-24 00:00:00,8,49.0,2015,1
132056,2015-01-24 09:00:00,2015-01-24 00:00:00,9,58.0,2015,1
132057,2015-01-24 10:00:00,2015-01-24 00:00:00,10,55.0,2015,1
132058,2015-01-24 11:00:00,2015-01-24 00:00:00,11,48.0,2015,1
132059,2015-01-24 12:00:00,2015-01-24 00:00:00,12,38.0,2015,1
132060,2015-01-24 13:00:00,2015-01-24 00:00:00,13,38.0,2015,1
132061,2015-01-24 14:00:00,2015-01-24 00:00:00,14,31.0,2015,1
132062,2015-01-24 15:00:00,2015-01-24 00:00:00,15,24.0,2015,1
132063,2015-01-24 16:00:00,2015-01-24 00:00:00,16,34.0,2015,1
132064,2015-01-24 17:00:00,2015-01-24 00:00:00,17,52.0,2015,1
132065,2015-01-24 18:00:00,2015-01-24 00:00:00,18,31.0,2015,1
132066,2015-01-24 19:00:00,2015-01-24 00:00:00,19,29.0,2015,1
132067,2015-01-24 20:00:00,2015-01-24 00:00:00,20,28.0,2015,1
132068,2015-01-24 21:00:00,2015-01-24 00:00:00,21,26.0,2015,1
132069,2015-01-24 22:00:00,2015-01-24 00:00:00,22,48.0,2015,1
132070,2015-01-24 23:00:00,2015-01-24 00:00:00,23,54.0,2015,1
132071,2015-01-24 00:00:00,2015-01-24 00:00:00,0,51.0,2015,1
132072,2015-01-25 01:00:00,2015-01-25 00:00:00,1,42.0,2015,1
132073,2015-01-25 02:00:00,2015-01-25 00:00:00,2,39.0,2015,1
132074,2015-01-25 03:00:00,2015-01-25 00:00:00,3,29.0,2015,1
132075,2015-01-25 04:00:00,2015-01-25 00:00:00,4,33.0,2015,1
132076,2015-01-25 05:00:00,2015-01-25 00:00:00,5,30.0,2015,1
132077,2015-01-25 06:00:00,2015-01-25 00:00:00,6,30.0,2015,1
132078,2015-01-25 07:00:00,2015-01-25 00:00:00,7,33.0,2015,1
132079,2015-01-25 08:00:00,2015-01-25 00:00:00,8,46.0,2015,1
132080,2015-01-25 09:00:00,2015-01-25 00:00:00,9,52.0,2015,1
132081,2015-01-25 10:00:00,2015-01-25 00:00:00,10,59.0,2015,1
132082,2015-01-25 11:00:00,2015-01-25 00:00:00,11,67.0,2015,1
132083,2015-01-25 12:00:00,2015-01-25 00:00:00,12,67.0,2015,1
132084,2015-01-25 13:00:00,2015-01-25 00:00:00,13,63.0,2015,1
132085,2015-01-25 14:00:00,2015-01-25 00:00:00,14,60.0,2015,1
132086,2015-01-25 15:00:00,2015-01-25 00:00:00,15,66.0,2015,1
132087,2015-01-25 16:00:00,2015-01-25 00:00:00,16,69.0,2015,1
132088,2015-01-25 17:00:00,2015-01-25 00:00:00,17,63.0,2015,1
132089,2015-01-25 18:00:00,2015-01-25 00:00:00,18,44.0,2015,1
132090,2015-01-25 19:00:00,2015-01-25 00:00:00,19,34.0,2015,1
132091,2015-01-25 20:00:00,2015-01-25 00:00:00,20,46.0,2015,1
132092,2015-01-25 21:00:00,2015-01-25 00:00:00,21,37.0,2015,1
132093,2015-01-25 22:00:00,2015-01-25 00:00:00,22,34.0,2015,1
132094,2015-01-25 23:00:00,2015-01-25 00:00:00,23,36.0,2015,1
132095,2015-01-25 00:00:00,2015-01-25 00:00:00,0,29.0,2015,1
132096,2015-01-26 01:00:00,2015-01-26 00:00:00,1,33.0,2015,1
132097,2015-01-26 02:00:00,2015-01-26 00:00:00,2,26.0,2015,1
132098,2015-01-26 03:00:00,2015-01-26 00:00:00,3,24.0,2015,1
132099,2015-01-26 04:00:00,2015-01-26 00:00:00,4,23.0,2015,1
132100,2015-01-26 05:00:00,2015-01-26 00:00:00,5,27.0,2015,1
132101,2015-01-26 06:00:00,2015-01-26 00:00:00,6,24.0,2015,1
132102,2015-01-26 07:00:00,2015-01-26 00:00:00,7,26.0,2015,1
132103,2015-01-26 08:00:00,2015-01-26 00:00:00,8,37.0,2015,1
132104,2015-01-26 09:00:00,2015-01-26 00:00:00,9,44.0,2015,1
132105,2015-01-26 10:00:00,2015-01-26 00:00:00,10,37.0,2015,1
132106,2015-01-26 11:00:00,2015-01-26 00:00:00,11,44.0,2015,1
132107,2015-01-26 12:00:00,2015-01-26 00:00:00,12,61.0,2015,1
132108,2015-01-26 13:00:00,2015-01-26 00:00:00,13,51.0,2015,1
132109,2015-01-26 14:00:00,2015-01-26 00:00:00,14,56.0,2015,1
132110,2015-01-26 15:00:00,2015-01-26 00:00:00,15,45.0,2015,1
132111,2015-01-26 16:00:00,2015-01-26 00:00:00,16,46.0,2015,1
132112,2015-01-26 17:00:00,2015-01-26 00:00:00,17,57.0,2015,1
132113,2015-01-26 18:00:00,2015-01-26 00:00:00,18,62.0,2015,1
132114,2015-01-26 19:00:00,2015-01-26 00:00:00,19,63.0,2015,1
132115,2015-01-26 20:00:00,2015-01-26 00:00:00,20,58.0,2015,1
132116,2015-01-26 21:00:00,2015-01-26 00:00:00,21,49.0,2015,1
132117,2015-01-26 22:00:00,2015-01-26 00:00:00,22,35.0,2015,1
132118,2015-01-26 23:00:00,2015-01-26 00:00:00,23,34.0,2015,1
132119,2015-01-26 00:00:00,2015-01-26 00:00:00,0,37.0,2015,1
132120,2015-01-27 01:00:00,2015-01-27 00:00:00,1,42.0,2015,1
132121,2015-01-27 02:00:00,2015-01-27 00:00:00,2,43.0,2015,1
132122,2015-01-27 03:00:00,2015-01-27 00:00:00,3,46.0,2015,1
132123,2015-01-27 04:00:00,2015-01-27 00:00:00,4,53.0,2015,1
132124,2015-01-27 05:00:00,2015-01-27 00:00:00,5,38.0,2015,1
132125,2015-01-27 06:00:00,2015-01-27 00:00:00,6,39.0,2015,1
132126,2015-01-27 07:00:00,2015-01-27 00:00:00,7,54.0,2015,1
132127,2015-01-27 08:00:00,2015-01-27 00:00:00,8,73.0,2015,1
132128,2015-01-27 09:00:00,2015-01-27 00:00:00,9,69.0,2015,1
132129,2015-01-27 10:00:00,2015-01-27 00:00:00,10,80.0,2015,1
132130,2015-01-27 11:00:00,2015-01-27 00:00:00,11,89.0,2015,1
132131,2015-01-27 12:00:00,2015-01-27 00:00:00,12,87.0,2015,1
132132,2015-01-27 13:00:00,2015-01-27 00:00:00,13,53.0,2015,1
132133,2015-01-27 14:00:00,2015-01-27 00:00:00,14,32.0,2015,1
132134,2015-01-27 15:00:00,2015-01-27 00:00:00,15,34.0,2015,1
132135,2015-01-27 16:00:00,2015-01-27 00:00:00,16,33.0,2015,1
132136,2015-01-27 17:00:00,2015-01-27 00:00:00,17,48.0,2015,1
132137,2015-01-27 18:00:00,2015-01-27 00:00:00,18,48.0,2015,1
132138,2015-01-27 19:00:00,2015-01-27 00:00:00,19,50.0,2015,1
132139,2015-01-27 20:00:00,2015-01-27 00:00:00,20,48.0,2015,1
132140,2015-01-27 21:00:00,2015-01-27 00:00:00,21,37.0,2015,1
132141,2015-01-27 22:00:00,2015-01-27 00:00:00,22,31.0,2015,1
132142,2015-01-27 23:00:00,2015-01-27 00:00:00,23,26.0,2015,1
132143,2015-01-27 00:00:00,2015-01-27 00:00:00,0,25.0,2015,1
132144,2015-01-28 01:00:00,2015-01-28 00:00:00,1,24.0,2015,1
132145,2015-01-28 02:00:00,2015-01-28 00:00:00,2,25.0,2015,1
132146,2015-01-28 03:00:00,2015-01-28 00:00:00,3,22.0,2015,1
132147,2015-01-28 04:00:00,2015-01-28 00:00:00,4,14.0,2015,1
132148,2015-01-28 05:00:00,2015-01-28 00:00:00,5,22.0,2015,1
132149,2015-01-28 06:00:00,2015-01-28 00:00:00,6,32.0,2015,1
132150,2015-01-28 07:00:00,2015-01-28 00:00:00,7,56.0,2015,1
132151,2015-01-28 08:00:00,2015-01-28 00:00:00,8,52.0,2015,1
132152,2015-01-28 09:00:00,2015-01-28 00:00:00,9,31.0,2015,1
132153,2015-01-28 10:00:00,2015-01-28 00:00:00,10,44.0,2015,1
132154,2015-01-28 11:00:00,2015-01-28 00:00:00,11,34.0,2015,1
132155,2015-01-28 12:00:00,2015-01-28 00:00:00,12,37.0,2015,1
132156,2015-01-28 13:00:00,2015-01-28 00:00:00,13,46.0,2015,1
132157,2015-01-28 14:00:00,2015-01-28 00:00:00,14,43.0,2015,1
132158,2015-01-28 15:00:00,2015-01-28 00:00:00,15,41.0,2015,1
132159,2015-01-28 16:00:00,2015-01-28 00:00:00,16,43.0,2015,1
132160,2015-01-28 17:00:00,2015-01-28 00:00:00,17,40.0,2015,1
132161,2015-01-28 18:00:00,2015-01-28 00:00:00,18,36.0,2015,1
132162,2015-01-28 19:00:00,2015-01-28 00:00:00,19,33.0,2015,1
132163,2015-01-28 20:00:00,2015-01-28 00:00:00,20,42.0,2015,1
132164,2015-01-28 21:00:00,2015-01-28 00:00:00,21,41.0,2015,1
132165,2015-01-28 22:00:00,2015-01-28 00:00:00,22,30.0,2015,1
132166,2015-01-28 23:00:00,2015-01-28 00:00:00,23,32.0,2015,1
132167,2015-01-28 00:00:00,2015-01-28 00:00:00,0,25.0,2015,1
132168,2015-01-29 01:00:00,2015-01-29 00:00:00,1,21.0,2015,1
132169,2015-01-29 02:00:00,2015-01-29 00:00:00,2,19.0,2015,1
132170,2015-01-29 03:00:00,2015-01-29 00:00:00,3,14.0,2015,1
132171,2015-01-29 04:00:00,2015-01-29 00:00:00,4,9.0,2015,1
132172,2015-01-29 05:00:00,2015-01-29 00:00:00,5,14.0,2015,1
132173,2015-01-29 06:00:00,2015-01-29 00:00:00,6,21.0,2015,1
132174,2015-01-29 07:00:00,2015-01-29 00:00:00,7,42.0,2015,1
132175,2015-01-29 08:00:00,2015-01-29 00:00:00,8,32.0,2015,1
132176,2015-01-29 09:00:00,2015-01-29 00:00:00,9,53.0,2015,1
132177,2015-01-29 10:00:00,2015-01-29 00:00:00,10,70.0,2015,1
132178,2015-01-29 11:00:00,2015-01-29 00:00:00,11,48.0,2015,1
132179,2015-01-29 12:00:00,2015-01-29 00:00:00,12,31.0,2015,1
132180,2015-01-29 13:00:00,2015-01-29 00:00:00,13,25.0,2015,1
132181,2015-01-29 14:00:00,2015-01-29 00:00:00,14,24.0,2015,1
132182,2015-01-29 15:00:00,2015-01-29 00:00:00,15,23.0,2015,1
132183,2015-01-29 16:00:00,2015-01-29 00:00:00,16,27.0,2015,1
132184,2015-01-29 17:00:00,2015-01-29 00:00:00,17,26.0,2015,1
132185,2015-01-29 18:00:00,2015-01-29 00:00:00,18,25.0,2015,1
132186,2015-01-29 19:00:00,2015-01-29 00:00:00,19,33.0,2015,1
132187,2015-01-29 20:00:00,2015-01-29 00:00:00,20,36.0,2015,1
132188,2015-01-29 21:00:00,2015-01-29 00:00:00,21,31.0,2015,1
132189,2015-01-29 22:00:00,2015-01-29 00:00:00,22,26.0,2015,1
132190,2015-01-29 23:00:00,2015-01-29 00:00:00,23,27.0,2015,1
